Coral_ID,Depth,O2,pH,Species,Treatment,Condition,Location,Experiment
10,290,279.1761169,8.140000343,Porites,Pr,Light,algae,Shikine
10,300,277.2910156,8.140000343,Porites,Pr,Light,algae,Shikine
10,0,251.9444885,7.599999905,Porites,Pr,Dark,algae,Shikine
10,10,253.4840851,7.619999886,Porites,Pr,Dark,algae,Shikine
10,20,255.6616364,7.647755146,Porites,Pr,Dark,algae,Shikine
10,30,257.4240723,7.679999828,Porites,Pr,Dark,algae,Shikine
10,40,259.6989746,7.713673592,Porites,Pr,Dark,algae,Shikine
10,50,261.572052,7.743673325,Porites,Pr,Dark,algae,Shikine
10,60,265.3355103,7.825918198,Porites,Pr,Dark,algae,Shikine
10,70,268.6477661,7.94591856,Porites,Pr,Dark,algae,Shikine
10,80,270.4234619,7.990816116,Porites,Pr,Dark,algae,Shikine
10,90,274.3483887,8.039999962,Porites,Pr,Dark,algae,Shikine
10,100,275.3348999,8.06000042,Porites,Pr,Dark,algae,Shikine
10,110,275.4987793,8.069999695,Porites,Pr,Dark,algae,Shikine
10,120,276.3052979,8.079999924,Porites,Pr,Dark,algae,Shikine
10,130,276.838562,8.079999924,Porites,Pr,Dark,algae,Shikine
10,140,277.2308044,8.079999924,Porites,Pr,Dark,algae,Shikine
10,150,276.8005981,8.090000153,Porites,Pr,Dark,algae,Shikine
10,160,277.9442749,8.090000153,Porites,Pr,Dark,algae,Shikine
10,170,277.9142761,8.090000153,Porites,Pr,Dark,algae,Shikine
10,180,278.0401917,8.090000153,Porites,Pr,Dark,algae,Shikine
10,190,277.9236755,8.090000153,Porites,Pr,Dark,algae,Shikine
10,200,277.4181519,8.090000153,Porites,Pr,Dark,algae,Shikine
10,0,240.7010193,7.630000114,Porites,Pr,Dark,algae,Shikine
10,10,242.8753052,7.665714264,Porites,Pr,Dark,algae,Shikine
10,20,244.0153046,7.71999979,Porites,Pr,Dark,algae,Shikine
10,30,243.9687805,7.730000019,Porites,Pr,Dark,algae,Shikine
10,40,245.3261261,7.75,Porites,Pr,Dark,algae,Shikine
10,50,245.636322,7.739999771,Porites,Pr,Dark,algae,Shikine
10,60,247.3950958,7.690000057,Porites,Pr,Dark,algae,Shikine
10,70,242.1869354,7.699999809,Porites,Pr,Dark,algae,Shikine
10,80,243.5989838,7.70714283,Porites,Pr,Dark,algae,Shikine
10,90,250.6655121,7.739999771,Porites,Pr,Dark,algae,Shikine
10,100,260.6569519,7.833265305,Porites,Pr,Dark,algae,Shikine
10,110,272.7435913,7.952600002,Porites,Pr,Dark,algae,Shikine
10,120,275.3802185,8.039999962,Porites,Pr,Dark,algae,Shikine
10,130,277.2732544,8.06000042,Porites,Pr,Dark,algae,Shikine
10,140,278.1104126,8.064285278,Porites,Pr,Dark,algae,Shikine
10,150,277.7208252,8.069999695,Porites,Pr,Dark,algae,Shikine
10,160,278.1977539,8.078775406,Porites,Pr,Dark,algae,Shikine
10,170,277.0053101,8.079999924,Porites,Pr,Dark,algae,Shikine
10,180,278.7055054,8.079999924,Porites,Pr,Dark,algae,Shikine
10,190,278.1030579,8.079999924,Porites,Pr,Dark,algae,Shikine
10,200,277.8887634,8.079999924,Porites,Pr,Dark,algae,Shikine
9,0,260.9953003,8.03897953,Porites,Pr,Dark,tissue,Shikine
9,10,262.0140686,8.04285717,Porites,Pr,Dark,tissue,Shikine
9,20,268.5349121,8.045918465,Porites,Pr,Dark,tissue,Shikine
9,30,272.9234619,8.06000042,Porites,Pr,Dark,tissue,Shikine
9,40,275.4479675,8.06000042,Porites,Pr,Dark,tissue,Shikine
9,50,277.2608032,8.069999695,Porites,Pr,Dark,tissue,Shikine
9,60,276.1612244,8.071224213,Porites,Pr,Dark,tissue,Shikine
9,70,278.6065369,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,80,277.9742737,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,90,277.291626,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,100,277.8106079,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,110,277.0367432,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,120,278.3143005,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,130,278.0914307,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,140,277.9653015,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,150,277.7398071,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,160,278.2998047,8.071224213,Porites,Pr,Dark,tissue,Shikine
9,170,278.3471375,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,180,278.3436584,8.079999924,Porites,Pr,Dark,tissue,Shikine
9,190,278.2365417,8.075305939,Porites,Pr,Dark,tissue,Shikine
9,200,277.5704041,8.073877335,Porites,Pr,Dark,tissue,Shikine
9,0,268.5377502,8.039999962,Porites,Pr,Dark,interface_tissue,Shikine
9,10,273.4118347,8.06000042,Porites,Pr,Dark,interface_tissue,Shikine
9,20,276.7922363,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,30,278.344696,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,40,278.5845947,8.069000244,Porites,Pr,Dark,interface_tissue,Shikine
9,50,279.5665283,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,60,278.9344788,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,70,279.2728577,8.065509796,Porites,Pr,Dark,interface_tissue,Shikine
9,80,278.9057007,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,90,277.2830505,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,100,277.6528625,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,110,278.6844788,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,120,277.6197815,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,130,278.8606262,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,140,278.6010132,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,150,279.4142761,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,160,277.5628662,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,170,277.5741882,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,180,277.7624512,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,190,277.6836853,8.067142487,Porites,Pr,Dark,interface_tissue,Shikine
9,200,277.8542786,8.069999695,Porites,Pr,Dark,interface_tissue,Shikine
9,0,253.3475494,7.859183788,Porites,Pr,Dark,interface_algae,Shikine
9,10,254.4130554,7.869999886,Porites,Pr,Dark,interface_algae,Shikine
9,20,255.7879639,7.889999866,Porites,Pr,Dark,interface_algae,Shikine
9,30,259.1285706,7.929999828,Porites,Pr,Dark,interface_algae,Shikine
9,40,260.0252991,7.967347145,Porites,Pr,Dark,interface_algae,Shikine
9,50,262.6326599,7.989999771,Porites,Pr,Dark,interface_algae,Shikine
9,60,264.3757019,8.020000458,Porites,Pr,Dark,interface_algae,Shikine
9,70,269.2363281,8.039999962,Porites,Pr,Dark,interface_algae,Shikine
9,80,274.6648865,8.050000191,Porites,Pr,Dark,interface_algae,Shikine
9,90,277.1689758,8.050000191,Porites,Pr,Dark,interface_algae,Shikine
9,100,278.5172119,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,110,278.3008118,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,120,276.8257141,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,130,278.3979492,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,140,277.8327942,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,150,278.7987671,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,160,277.8102112,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,170,277.3930664,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,180,278.9432678,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,190,278.1938782,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,200,278.8993835,8.06000042,Porites,Pr,Dark,interface_algae,Shikine
9,0,253.252655,7.794693947,Porites,Pr,Dark,algae,Shikine
9,10,254.5001984,7.809999943,Porites,Pr,Dark,algae,Shikine
9,20,255.092041,7.840000153,Porites,Pr,Dark,algae,Shikine
9,30,253.0163269,7.829999924,Porites,Pr,Dark,algae,Shikine
9,40,254.045105,7.840000153,Porites,Pr,Dark,algae,Shikine
9,50,256.6665344,7.840000153,Porites,Pr,Dark,algae,Shikine
9,60,257.7901917,7.849999905,Porites,Pr,Dark,algae,Shikine
9,70,259.6546936,7.869999886,Porites,Pr,Dark,algae,Shikine
9,80,261.9814148,7.880000114,Porites,Pr,Dark,algae,Shikine
9,90,263.8857117,7.889999866,Porites,Pr,Dark,algae,Shikine
9,100,265.1727905,7.909999847,Porites,Pr,Dark,algae,Shikine
9,110,267.2752991,7.929999828,Porites,Pr,Dark,algae,Shikine
9,120,269.9318237,7.940000057,Porites,Pr,Dark,algae,Shikine
9,130,273.113678,7.951224327,Porites,Pr,Dark,algae,Shikine
9,140,273.8697815,7.989999771,Porites,Pr,Dark,algae,Shikine
9,150,275.360199,8.013061523,Porites,Pr,Dark,algae,Shikine
9,160,275.4714355,8.020000458,Porites,Pr,Dark,algae,Shikine
9,170,276.5081177,8.029999733,Porites,Pr,Dark,algae,Shikine
9,180,276.7375488,8.029999733,Porites,Pr,Dark,algae,Shikine
9,190,277.088562,8.039999962,Porites,Pr,Dark,algae,Shikine
9,200,277.8399963,8.039999962,Porites,Pr,Dark,algae,Shikine
8,0,275.3071289,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,10,278.0018311,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,20,273.6942749,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,30,274.0700073,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,40,276.2940674,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,50,276.5895996,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,60,277.9265442,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,70,278.1075439,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,80,278.1893921,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,90,277.9703979,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,100,277.8669434,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,110,278.1506042,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,120,279.0167236,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,130,277.3822327,8.039999962,Porites,Pr,Dark,tissue,Shikine
8,140,277.3120422,8.037959099,Porites,Pr,Dark,tissue,Shikine
8,150,278.1151123,8.029999733,Porites,Pr,Dark,tissue,Shikine
8,160,278.0505981,8.031020164,Porites,Pr,Dark,tissue,Shikine
8,170,277.6228638,8.031224251,Porites,Pr,Dark,tissue,Shikine
8,180,277.3679504,8.035714149,Porites,Pr,Dark,tissue,Shikine
8,190,277.519989,8.029999733,Porites,Pr,Dark,tissue,Shikine
8,200,278.6383667,8.029999733,Porites,Pr,Dark,tissue,Shikine
8,0,253.0787811,7.869999886,Porites,Pr,Dark,interface_tissue,Shikine
8,10,262.2791748,7.941020489,Porites,Pr,Dark,interface_tissue,Shikine
8,20,272.4200134,8,Porites,Pr,Dark,interface_tissue,Shikine
8,30,275.3716431,8.020000458,Porites,Pr,Dark,interface_tissue,Shikine
8,40,279.0748901,8.020000458,Porites,Pr,Dark,interface_tissue,Shikine
8,50,278.4598083,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,60,278.5903931,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,70,278.4055176,8.025305748,Porites,Pr,Dark,interface_tissue,Shikine
8,80,277.2267456,7.961836815,Porites,Pr,Dark,interface_tissue,Shikine
8,90,276.525116,8.01102066,Porites,Pr,Dark,interface_tissue,Shikine
8,100,278.5355225,8.028979301,Porites,Pr,Dark,interface_tissue,Shikine
8,110,277.5993958,8.024285316,Porites,Pr,Dark,interface_tissue,Shikine
8,120,278.6549072,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,130,278.6222534,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,140,277.1932678,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,150,278.8310242,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,160,277.9883728,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,170,278.7342834,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,180,278.1557007,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,190,278.2006226,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,200,278.3128662,8.029999733,Porites,Pr,Dark,interface_tissue,Shikine
8,0,250.6177521,7.710000038,Porites,Pr,Dark,interface_algae,Shikine
8,10,251.04776,7.719591618,Porites,Pr,Dark,interface_algae,Shikine
8,20,251.9595947,7.71999979,Porites,Pr,Dark,interface_algae,Shikine
8,30,254.4665375,7.728979588,Porites,Pr,Dark,interface_algae,Shikine
8,40,257.1348877,7.75,Porites,Pr,Dark,interface_algae,Shikine
8,50,258.1657104,7.800000191,Porites,Pr,Dark,interface_algae,Shikine
8,60,263.3008118,7.811224461,Porites,Pr,Dark,interface_algae,Shikine
8,70,264.8634644,7.860000134,Porites,Pr,Dark,interface_algae,Shikine
8,80,267.8900146,7.889999866,Porites,Pr,Dark,interface_algae,Shikine
8,90,270.9955139,7.920000076,Porites,Pr,Dark,interface_algae,Shikine
8,100,274.4722595,7.940000057,Porites,Pr,Dark,interface_algae,Shikine
8,110,275.4630737,7.960000038,Porites,Pr,Dark,interface_algae,Shikine
8,120,277.4681702,7.980000019,Porites,Pr,Dark,interface_algae,Shikine
8,130,278.4434814,8,Porites,Pr,Dark,interface_algae,Shikine
8,140,279.1326599,8.009796143,Porites,Pr,Dark,interface_algae,Shikine
8,150,278.6744995,8.010000229,Porites,Pr,Dark,interface_algae,Shikine
8,160,277.8018494,8.010000229,Porites,Pr,Dark,interface_algae,Shikine
8,170,277.9681702,8.010000229,Porites,Pr,Dark,interface_algae,Shikine
8,180,277.4418335,8.010000229,Porites,Pr,Dark,interface_algae,Shikine
8,190,278.7289734,8.020000458,Porites,Pr,Dark,interface_algae,Shikine
8,200,278.3887634,8.010000229,Porites,Pr,Dark,interface_algae,Shikine
8,0,246.0842896,7.630000114,Porites,Pr,Dark,algae,Shikine
8,10,246.5169373,7.621020317,Porites,Pr,Dark,algae,Shikine
8,20,246.5222473,7.630000114,Porites,Pr,Dark,algae,Shikine
8,30,244.5369415,7.619999886,Porites,Pr,Dark,algae,Shikine
8,40,246.1710205,7.630000114,Porites,Pr,Dark,algae,Shikine
8,50,248.270813,7.650000095,Porites,Pr,Dark,algae,Shikine
8,60,248.3342896,7.670000076,Porites,Pr,Dark,algae,Shikine
8,70,250.0493927,7.716734886,Porites,Pr,Dark,algae,Shikine
8,80,253.3714294,7.769999981,Porites,Pr,Dark,algae,Shikine
8,90,256.3491821,7.806122303,Porites,Pr,Dark,algae,Shikine
8,100,257.4316406,7.829999924,Porites,Pr,Dark,algae,Shikine
8,110,259.8487854,7.849999905,Porites,Pr,Dark,algae,Shikine
8,120,263.8746948,7.889999866,Porites,Pr,Dark,algae,Shikine
8,130,266.5044861,7.929999828,Porites,Pr,Dark,algae,Shikine
8,140,270.2063293,7.96999979,Porites,Pr,Dark,algae,Shikine
8,150,274.0367432,7.989999771,Porites,Pr,Dark,algae,Shikine
8,160,276.2241516,7.99104166,Porites,Pr,Dark,algae,Shikine
8,170,276.5277405,8,Porites,Pr,Dark,algae,Shikine
8,180,277.1004028,8,Porites,Pr,Dark,algae,Shikine
8,190,277.2359314,8,Porites,Pr,Dark,algae,Shikine
8,200,277.7789917,8,Porites,Pr,Dark,algae,Shikine
20,0,357.0991821,8.609999657,Porites,OA,Light,algae,Shikine
20,10,352.8030701,8.590000153,Porites,OA,Light,algae,Shikine
20,20,348.6393738,8.556530952,Porites,OA,Light,algae,Shikine
20,30,343.4816284,8.560816765,Porites,OA,Light,algae,Shikine
20,40,340.5457153,8.520000458,Porites,OA,Light,algae,Shikine
20,50,337.3067322,8.529999733,Porites,OA,Light,algae,Shikine
20,60,324.1769409,8.539999962,Porites,OA,Light,algae,Shikine
20,70,318.8216248,8.510816574,Porites,OA,Light,algae,Shikine
20,80,318.5457153,8.414081573,Porites,OA,Light,algae,Shikine
20,90,322.4732666,8.295510292,Porites,OA,Light,algae,Shikine
20,100,331.5681763,8.267959595,Porites,OA,Light,algae,Shikine
20,110,334.4659119,8.306530952,Porites,OA,Light,algae,Shikine
20,120,333.9371338,8.390000343,Porites,OA,Light,algae,Shikine
20,130,330.7228699,8.409999847,Porites,OA,Light,algae,Shikine
20,140,328.5526428,8.399999619,Porites,OA,Light,algae,Shikine
20,150,330.663269,8.43999958,Porites,OA,Light,algae,Shikine
20,160,327.9504089,8.420000076,Porites,OA,Light,algae,Shikine
20,170,324.8055115,8.377142906,Porites,OA,Light,algae,Shikine
20,180,318.0277405,8.336326599,Porites,OA,Light,algae,Shikine
20,190,320.1048889,8.340000153,Porites,OA,Light,algae,Shikine
20,200,325.6648865,8.350000381,Porites,OA,Light,algae,Shikine
20,210,322.4520264,8.331428528,Porites,OA,Light,algae,Shikine
20,220,316.5332642,8.301428795,Porites,OA,Light,algae,Shikine
20,230,319.7630615,8.323877335,Porites,OA,Light,algae,Shikine
20,240,327.3289795,8.37306118,Porites,OA,Light,algae,Shikine
20,250,329.8275452,8.409591675,Porites,OA,Light,algae,Shikine
20,260,331.8263245,8.457755089,Porites,OA,Light,algae,Shikine
20,270,329.8771362,8.460000038,Porites,OA,Light,algae,Shikine
20,280,322.3444824,8.415510178,Porites,OA,Light,algae,Shikine
20,290,309.0279541,8.322244644,Porites,OA,Light,algae,Shikine
20,300,300.1214294,8.244285583,Porites,OA,Light,algae,Shikine
20,310,295.609375,8.18999958,Porites,OA,Light,algae,Shikine
20,320,290.1889648,8.128367424,Porites,OA,Light,algae,Shikine
20,330,284.0069275,8.065101624,Porites,OA,Light,algae,Shikine
20,340,283.7099915,8.043469429,Porites,OA,Light,algae,Shikine
20,350,284.8024597,8.050000191,Porites,OA,Light,algae,Shikine
20,360,283.8661194,8.06000042,Porites,OA,Light,algae,Shikine
20,370,281.5918274,8.039999962,Porites,OA,Light,algae,Shikine
20,380,282.431427,8.029999733,Porites,OA,Light,algae,Shikine
20,390,279.1312256,7.829999924,Porites,OA,Light,algae,Shikine
20,400,278.6691895,7.829999924,Porites,OA,Light,algae,Shikine
20,0,353.5046997,8.641020775,Porites,OA,Light,algae,Shikine
20,10,349.6940918,8.619999886,Porites,OA,Light,algae,Shikine
20,20,342.7497864,8.572244644,Porites,OA,Light,algae,Shikine
20,30,333.1057129,8.474286079,Porites,OA,Light,algae,Shikine
20,40,322.1679688,8.298775673,Porites,OA,Light,algae,Shikine
20,50,307.9846802,8.143061638,Porites,OA,Light,algae,Shikine
20,60,296.2430725,8.004898071,Porites,OA,Light,algae,Shikine
20,70,286.4040833,7.909999847,Porites,OA,Light,algae,Shikine
20,80,281.6673584,7.881224632,Porites,OA,Light,algae,Shikine
20,90,280.3299866,7.869999886,Porites,OA,Light,algae,Shikine
20,100,278.8608093,7.860000134,Porites,OA,Light,algae,Shikine
20,110,279.6332703,7.860000134,Porites,OA,Light,algae,Shikine
20,120,279.2655029,7.849999905,Porites,OA,Light,algae,Shikine
20,130,278.2538757,7.849999905,Porites,OA,Light,algae,Shikine
20,140,278.8157043,7.840816498,Porites,OA,Light,algae,Shikine
20,150,279.1802063,7.840000153,Porites,OA,Light,algae,Shikine
20,160,279.3920288,7.840000153,Porites,OA,Light,algae,Shikine
20,170,278.6542969,7.840000153,Porites,OA,Light,algae,Shikine
20,180,279.4942932,7.840000153,Porites,OA,Light,algae,Shikine
20,190,278.9491882,7.840000153,Porites,OA,Light,algae,Shikine
20,200,279.8318481,7.840000153,Porites,OA,Light,algae,Shikine
21,0,285.1669312,7.958367348,Porites,OA,Light,algae,Shikine
21,10,287.5040894,7.960000038,Porites,OA,Light,algae,Shikine
21,20,289.253479,7.96999979,Porites,OA,Light,algae,Shikine
21,30,290.4865417,7.96999979,Porites,OA,Light,algae,Shikine
21,40,292.6542969,7.980000019,Porites,OA,Light,algae,Shikine
21,50,294.6306152,7.989999771,Porites,OA,Light,algae,Shikine
21,60,296.7695923,8,Porites,OA,Light,algae,Shikine
21,70,300.2081604,8.010000229,Porites,OA,Light,algae,Shikine
21,80,302.9434814,8.020000458,Porites,OA,Light,algae,Shikine
21,90,307.0918274,8.029999733,Porites,OA,Light,algae,Shikine
21,100,310.0177612,8.039999962,Porites,OA,Light,algae,Shikine
21,110,312.0430603,8.052041054,Porites,OA,Light,algae,Shikine
21,120,316.0085754,8.06000042,Porites,OA,Light,algae,Shikine
21,130,318.866333,8.06000042,Porites,OA,Light,algae,Shikine
21,140,322.5561218,8.06000042,Porites,OA,Light,algae,Shikine
21,150,324.4142761,8.050000191,Porites,OA,Light,algae,Shikine
21,160,326.1634827,8.04285717,Porites,OA,Light,algae,Shikine
21,170,328.411438,8.050000191,Porites,OA,Light,algae,Shikine
21,180,330.6255188,8.087347031,Porites,OA,Light,algae,Shikine
21,190,327.6083679,8.109999657,Porites,OA,Light,algae,Shikine
21,200,324.0718384,8.12306118,Porites,OA,Light,algae,Shikine
21,210,321.503479,8.140000343,Porites,OA,Light,algae,Shikine
21,220,315.9191895,8.149999619,Porites,OA,Light,algae,Shikine
21,230,313.2563171,8.149999619,Porites,OA,Light,algae,Shikine
21,240,305.562439,8.135714531,Porites,OA,Light,algae,Shikine
21,250,298.9147034,8.062856674,Porites,OA,Light,algae,Shikine
21,260,293.6357117,8.000612259,Porites,OA,Light,algae,Shikine
21,270,287.6342773,7.953469276,Porites,OA,Light,algae,Shikine
21,280,286.448761,7.901020527,Porites,OA,Light,algae,Shikine
21,290,283.9669495,7.881224632,Porites,OA,Light,algae,Shikine
21,300,283.7387695,7.880000114,Porites,OA,Light,algae,Shikine
21,310,283.9528503,7.889999866,Porites,OA,Light,algae,Shikine
21,320,284.5498047,7.880000114,Porites,OA,Light,algae,Shikine
21,330,283.1475525,7.869999886,Porites,OA,Light,algae,Shikine
21,340,284.2698059,7.869999886,Porites,OA,Light,algae,Shikine
21,350,283.9863281,7.869999886,Porites,OA,Light,algae,Shikine
21,360,280.5667419,7.863877773,Porites,OA,Light,algae,Shikine
21,370,280.3565369,7.858979702,Porites,OA,Light,algae,Shikine
21,380,281.9171448,7.865509987,Porites,OA,Light,algae,Shikine
21,390,280.3991699,7.855306149,Porites,OA,Light,algae,Shikine
21,400,281.5528564,7.857551098,Porites,OA,Light,algae,Shikine
21,0,346.2993774,8.279999733,Porites,OA,Light,algae,Shikine
21,10,348.769989,8.2983675,Porites,OA,Light,algae,Shikine
21,20,347.9812317,8.319999695,Porites,OA,Light,algae,Shikine
21,30,348.4075928,8.336999893,Porites,OA,Light,algae,Shikine
21,40,345.2189941,8.329999924,Porites,OA,Light,algae,Shikine
21,50,335.9914246,8.249591827,Porites,OA,Light,algae,Shikine
21,60,326.2461243,8.18999958,Porites,OA,Light,algae,Shikine
21,70,318.7308044,8.170000076,Porites,OA,Light,algae,Shikine
21,80,310.4542847,8.140000343,Porites,OA,Light,algae,Shikine
